Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2016/6/14,24.32999992,24.62000084,24.1875,24.36499977,22.32849121,127727600,0,0
2016/6/15,24.45499992,24.60250092,24.25749969,24.28499985,22.25517464,117780800,0,0
2016/6/16,24.11249924,24.4375,24.01749992,24.38750076,22.34910583,125307200,0,0
2016/6/17,24.15500069,24.16250038,23.82500076,23.83250046,21.84049606,244032800,0,0
2016/6/20,24,24.14249992,23.75749969,23.77499962,21.78780556,137647600,0,0
2016/6/21,23.73500061,24.08749962,23.67000008,23.97750092,21.97337341,142185600,0,0
2016/6/22,24.0625,24.22249985,23.83749962,23.88750076,21.89089775,116876400,0,0
2016/6/23,23.98500061,24.07250023,23.8125,24.02499962,22.01691246,128960800,0,0
2016/6/24,23.22750092,23.66500092,23.16250038,23.35000038,21.39832687,301245600,0,0
2016/6/27,23.25,23.26250076,22.875,23.01000023,21.08674049,181958400,0,0
2016/6/28,23.22500038,23.41500092,23.03499985,23.39749908,21.44185638,161779600,0,0
2016/6/29,23.49250031,23.63750076,23.40749931,23.60000038,21.62742805,146124000,0,0
2016/6/30,23.61000061,23.94249916,23.57500076,23.89999962,21.90235138,143345600,0,0
2016/7/1,23.87249947,24.11750031,23.83250046,23.97249985,21.96879578,104106000,0,0
2016/7/5,23.84749985,23.85000038,23.61499977,23.74749947,21.76259613,110820800,0,0
2016/7/6,23.64999962,23.91500092,23.59250069,23.88249969,21.88631821,123796400,0,0
2016/7/7,23.92499924,24.125,23.90500069,23.98500061,21.98025131,100558400,0,0
2016/7/8,24.12249947,24.22249985,24.01250076,24.17000008,22.1497879,115648400,0,0
2016/7/11,24.1875,24.41250038,24.18250084,24.24500084,22.2185154,95179600,0,0
2016/7/12,24.29249954,24.42499924,24.28000069,24.35499954,22.31932449,96670000,0,0
2016/7/13,24.35250092,24.41749954,24.20999908,24.21750069,22.19331551,103568800,0,0
2016/7/14,24.34749985,24.74749947,24.32999992,24.69750023,22.63319778,155676000,0,0
2016/7/15,24.72999954,24.82500076,24.625,24.69499969,22.63090515,120548000,0,0
2016/7/18,24.67499924,25.03249931,24.64999962,24.95750046,22.87145996,145975600,0,0
2016/7/19,24.88999939,25,24.83499908,24.96750069,22.88063049,95119600,0,0
2016/7/20,25,25.11499977,24.93499947,24.98999977,22.90124702,105104000,0,0
2016/7/21,24.95750046,25.25,24.78249931,24.85750008,22.77981949,130808000,0,0
2016/7/22,24.81500053,24.82500076,24.57749939,24.66500092,22.60340881,113254800,0,0
2016/7/25,24.5625,24.70999908,24.22999954,24.33499908,22.30099869,161531600,0,0
2016/7/26,24.20499992,24.49250031,24.10499954,24.16749954,22.14749718,224959200,0,0
2016/7/27,26.06749916,26.08749962,25.6875,25.73749924,23.58626747,369379200,0,0
2016/7/28,25.70750046,26.11249924,25.70499992,26.08499908,23.90472603,159479200,0,0
2016/7/29,26.04750061,26.13750076,25.92000008,26.05249977,23.87493515,110934800,0,0
2016/8/1,26.10250092,26.53750038,26.10250092,26.51250076,24.29648781,152671600,0,0
2016/8/2,26.51250076,26.51749992,26,26.12000084,23.93679619,135266400,0,0
2016/8/3,26.20249939,26.45999908,26.19249916,26.44750023,24.23692513,120810400,0,0
2016/8/4,26.39500046,26.5,26.31999969,26.46750069,24.38664627,109634800,0.1425,0
2016/8/5,26.56749916,26.91250038,26.54500008,26.87000084,24.75750542,162213600,0,0
2016/8/8,26.87999916,27.09250069,26.79000092,27.09250069,24.96250916,112148800,0,0
2016/8/9,27.05750084,27.23500061,27.00250053,27.20249939,25.06386185,105260800,0,0
2016/8/10,27.17749977,27.22500038,26.94000053,27,24.877285,96034000,0,0
2016/8/11,27.12999916,27.23250008,26.96249962,26.98250008,24.86115837,109938000,0,0
2016/8/12,26.94499969,27.11000061,26.94499969,27.04500008,24.91874504,74641600,0,0
2016/8/15,27.03499985,27.38500023,27.02000046,27.37000084,25.21819496,103472800,0,0
2016/8/16,27.40749931,27.55750084,27.30249977,27.34499931,25.19516373,135177600,0,0
2016/8/17,27.27499962,27.34250069,27.08499908,27.30500031,25.15830994,101424000,0,0
2016/8/18,27.30750084,27.39999962,27.25499916,27.27000046,25.12605095,87938800,0,0
2016/8/19,27.19249916,27.42250061,27.09000015,27.34000015,25.19054604,101472400,0,0
2016/8/22,27.21500015,27.27499962,26.96249962,27.12750053,24.99475861,103280800,0,0
2016/8/23,27.14749908,27.32999992,27.13249969,27.21249962,25.07307434,85030800,0,0
2016/8/24,27.14249992,27.1875,26.92000008,27.00749969,24.8841877,94700400,0,0
2016/8/25,26.84749985,26.96999931,26.67000008,26.89249992,24.77823639,100344800,0,0
2016/8/26,26.85250092,26.98749924,26.57749939,26.73500061,24.63311577,111065200,0,0
2016/8/29,26.65500069,26.86000061,26.57250023,26.70499992,24.60547447,99881200,0,0
2016/8/30,26.45000076,26.625,26.375,26.5,24.41659164,99455600,0,0
2016/8/31,26.41500092,26.64249992,26.40999985,26.52499962,24.43962479,118649600,0,0
2016/9/1,26.53499985,26.70000076,26.40500069,26.68250084,24.5847435,106806000,0,0
2016/9/2,26.92499924,27,26.70499992,26.93250084,24.81508827,107210000,0,0
2016/9/6,26.97500038,27.07500076,26.87750053,26.92499924,24.80817795,107521600,0,0
2016/9/7,26.95750046,27.19000053,26.76749992,27.09000015,24.96020889,169457200,0,0
2016/9/8,26.8125,26.81749916,26.30999947,26.37999916,24.30602455,212008000,0,0
2016/9/9,26.15999985,26.43000031,25.78249931,25.78249931,23.75550842,186228000,0,0
2016/9/12,25.66250038,26.43000031,25.63249969,26.36000061,24.28759956,181171200,0,0
2016/9/13,26.87750053,27.19750023,26.80999947,26.98749924,24.86576843,248704800,0,0
2016/9/14,27.18250084,28.25749969,27.14999962,27.94249916,25.74568367,443554800,0,0
2016/9/15,28.46500015,28.93250084,28.37249947,28.89249992,26.62099648,359934400,0,0
2016/9/16,28.78000069,29.03249931,28.51000023,28.72999954,26.47127342,319547600,0,0
2016/9/19,28.79750061,29.04500008,28.3125,28.39500046,26.1626091,188092000,0,0
2016/9/20,28.26250076,28.53000069,28.12750053,28.39249992,26.16030502,138057200,0,0
2016/9/21,28.46249962,28.49749947,28.11000061,28.38750076,26.15569878,144012800,0,0
2016/9/22,28.58749962,28.73500061,28.5,28.65500069,26.40216827,124296000,0,0
2016/9/23,28.60499954,28.69750023,27.88750076,28.17749977,25.96220589,209924800,0,0
2016/9/26,27.90999985,28.34749985,27.88750076,28.21999931,26.00137138,119477600,0,0
2016/9/27,28.25,28.29500008,28.08499908,28.27249908,26.04974365,98429600,0,0
2016/9/28,28.42250061,28.65999985,28.35750008,28.48749924,26.24783134,118564400,0,0
2016/9/29,28.29000092,28.45000076,27.95000076,28.04500008,25.84012222,143548000,0,0
2016/9/30,28.11499977,28.34250069,27.95000076,28.26250076,26.04052734,145516400,0,0
2016/10/3,28.17749977,28.26250076,28.06999969,28.12999916,25.91844559,86807200,0,0
2016/10/4,28.26499939,28.57749939,28.15749931,28.25,26.02901077,118947200,0,0
2016/10/5,28.35000038,28.41500092,28.17250061,28.26250076,26.04052734,85812400,0,0
2016/10/6,28.42499924,28.58499908,28.28249931,28.47249985,26.23401451,115117200,0,0
2016/10/7,28.57749939,28.63999939,28.37750053,28.51499939,26.27317619,97433600,0,0
2016/10/10,28.75499916,29.1875,28.68000031,29.01250076,26.73156166,144944000,0,0
2016/10/11,29.42499924,29.67250061,29.04999924,29.07500076,26.78914833,256164000,0,0
2016/10/12,29.33749962,29.49500084,29.1875,29.33499908,27.02871704,150347200,0,0
2016/10/13,29.19750023,29.36000061,28.93000031,29.24500084,26.94578743,140769600,0,0
2016/10/14,29.46999931,29.54249954,29.28249931,29.40749931,27.09550285,142608800,0,0
2016/10/17,29.33250046,29.45999908,29.19499969,29.38750076,27.07707596,94499600,0,0
2016/10/18,29.54500008,29.55249977,29.36249924,29.36750031,27.05865097,98214000,0,0
2016/10/19,29.3125,29.44000053,28.45000076,29.28000069,26.97803116,80138400,0,0
2016/10/20,29.21500015,29.34499931,29.08250046,29.26499939,26.96421623,96503200,0,0
2016/10/21,29.20249939,29.22750092,29.06999969,29.14999962,26.85825729,92770800,0,0
2016/10/24,29.27499962,29.43499947,29.25,29.41250038,27.10011292,94154800,0,0
2016/10/25,29.48749924,29.59000015,29.32749939,29.5625,27.23831749,192516000,0,0
2016/10/26,28.57749939,28.92499924,28.32749939,28.89749908,26.62560081,264536800,0,0
2016/10/27,28.84749985,28.96500015,28.52499962,28.62000084,26.36992073,138248000,0,0
2016/10/28,28.46750069,28.80249977,28.36249924,28.43000031,26.19486046,151446800,0,0
2016/10/31,28.41250038,28.55750084,28.29999924,28.38500023,26.15339661,105677600,0,0
2016/11/1,28.36499977,28.44249916,27.63249969,27.87249947,25.68118477,175303200,0,0
2016/11/2,27.85000038,28.08749962,27.80750084,27.89749908,25.70422173,113326800,0,0
2016/11/3,27.74500084,27.86499977,27.38750076,27.45750046,25.42870331,107730400,0.1425,0
2016/11/4,27.13249969,27.5625,27.02750015,27.20999908,25.19948578,123348000,0,0
2016/11/7,27.52000046,27.62750053,27.36499977,27.60250092,25.56299019,130240000,0,0
2016/11/8,27.57749939,27.93000031,27.42499924,27.76499939,25.71348,97016800,0,0
2016/11/9,27.46999931,27.82999992,27.01250076,27.71999931,25.67181206,236705600,0,0
2016/11/10,27.77249908,27.77249908,26.45750046,26.94750023,24.95638466,228538000,0,0
2016/11/11,26.78000069,27.21750069,26.63750076,27.10750008,25.10456276,136575600,0,0
2016/11/14,26.92749977,26.95249939,26.02000046,26.42749977,24.47480583,204702000,0,0
2016/11/15,26.64249992,26.92000008,26.54000092,26.77750015,24.7989521,129058000,0,0
2016/11/16,26.67499924,27.55750084,26.64999962,27.49749947,25.46575165,235362000,0,0
2016/11/17,27.45249939,27.58749962,27.20750046,27.48749924,25.45648575,110528000,0,0
2016/11/18,27.43000031,27.63500023,27.41500092,27.51499939,25.48195267,113715600,0,0
2016/11/21,27.53000069,27.99749947,27.50250053,27.93250084,25.86860847,117058400,0,0
2016/11/22,27.98749924,28.10499954,27.85000038,27.95000076,25.88481522,103862000,0,0
2016/11/23,27.84000015,27.87750053,27.58250046,27.80750084,25.75284576,109705600,0,0
2016/11/25,27.78249931,27.96750069,27.73749924,27.94750023,25.8825016,45903600,0,0
2016/11/28,27.85750008,28.11750031,27.84749985,27.89249992,25.83156586,108776000,0,0
2016/11/29,27.69499969,28.00749969,27.51749992,27.86499977,25.8060894,114115200,0,0
2016/11/30,27.89999962,28.04999924,27.56749916,27.62999916,25.58845711,144649200,0,0
2016/12/1,27.59250069,27.73500061,27.25749969,27.37249947,25.34998131,148347600,0,0
2016/12/2,27.29249954,27.52249908,27.21249962,27.47500038,25.44491386,106112000,0,0
2016/12/5,27.5,27.50749969,27.0625,27.27750015,25.26200867,137298000,0,0
2016/12/6,27.375,27.59000015,27.29750061,27.48749924,25.45648575,104782000,0,0
2016/12/7,27.31500053,27.79750061,27.29000092,27.75749969,25.70653534,119994800,0,0
2016/12/8,27.71500015,28.10750008,27.64999962,28.03000069,25.95890236,108273200,0,0
2016/12/9,28.07749939,28.67499924,28.07749939,28.48749924,26.38259506,137610400,0,0
2016/12/12,28.32250023,28.75,28.12249947,28.32500076,26.23211098,105497600,0,0
2016/12/13,28.45999908,28.97999954,28.4375,28.79750061,26.66969681,174935200,0,0
2016/12/14,28.76000023,29.04999924,28.74500084,28.79750061,26.66969681,136127200,0,0
2016/12/15,28.84499931,29.18250084,28.80750084,28.95499992,26.81555557,186098000,0,0
2016/12/16,29.11750031,29.125,28.91250038,28.99250031,26.8502903,177404400,0,0
2016/12/19,28.95000076,29.34499931,28.9375,29.15999985,27.00540733,111117600,0,0
2016/12/20,29.18499947,29.375,29.17000008,29.23749924,27.07718277,85700000,0,0
2016/12/21,29.20000076,29.35000038,29.19499969,29.26499939,27.10265732,95132800,0,0
2016/12/22,29.08749962,29.12750053,28.90999985,29.07250023,26.92437935,104343600,0,0
2016/12/23,28.89749908,29.12999916,28.89749908,29.12999916,26.97762299,56998000,0,0
2016/12/27,29.12999916,29.45000076,29.12249947,29.31500053,27.14896202,73187600,0,0
2016/12/28,29.37999916,29.50499916,29.04999924,29.19000053,27.0331955,83623600,0,0
2016/12/29,29.11249924,29.27750015,29.10000038,29.18250084,27.02624702,60158000,0,0
2016/12/30,29.16250038,29.29999924,28.85750008,28.95499992,26.81555557,122345200,0,0
2017/1/3,28.95000076,29.08250046,28.69000053,29.03750038,26.89196014,115127600,0,0
2017/1/4,28.96249962,29.12750053,28.9375,29.00499916,26.86185837,84472400,0,0
2017/1/5,28.97999954,29.21500015,28.95249939,29.15250015,26.99846077,88774400,0,0
2017/1/6,29.19499969,29.54000092,29.11750031,29.47750092,27.29945374,127007600,0,0
2017/1/9,29.48749924,29.85750008,29.48500061,29.74749947,27.54950523,134247600,0,0
2017/1/10,29.69249916,29.84499931,29.57500076,29.77750015,27.57728577,97848400,0,0
2017/1/11,29.68499947,29.98250008,29.64999962,29.9375,27.72546196,110354400,0,0
2017/1/12,29.72500038,29.82500076,29.55249977,29.8125,27.60969543,108344800,0,0
2017/1/13,29.77750015,29.90500069,29.70249939,29.76000023,27.56108093,104447600,0,0
2017/1/17,29.58499908,30.05999947,29.55500031,30,27.78334427,137759200,0,0
2017/1/18,30,30.125,29.92749977,29.99749947,27.78102875,94852000,0,0
2017/1/19,29.85000038,30.02249908,29.84250069,29.94499969,27.73240662,102389200,0,0
2017/1/20,30.11249924,30.11249924,29.93250084,30,27.78334427,130391600,0,0
2017/1/23,30,30.20249939,29.94249916,30.02000046,27.80186462,88200800,0,0
2017/1/24,29.88750076,30.02499962,29.875,29.99250031,27.77639961,92844000,0,0
2017/1/25,30.10499954,30.52499962,30.06999969,30.46999931,28.21861458,129510400,0,0
2017/1/26,30.41749954,30.61000061,30.39999962,30.48500061,28.23250961,105350400,0,0
2017/1/27,30.53499985,30.58749962,30.39999962,30.48749924,28.2348175,82251600,0,0
2017/1/30,30.23250008,30.40749931,30.16500092,30.40749931,28.16073799,121510000,0,0
2017/1/31,30.28750038,30.34749985,30.15500069,30.33749962,28.0959053,196804000,0,0
2017/2/1,31.75749969,32.62250137,31.75250053,32.1875,29.80920792,447940000,0,0
2017/2/2,31.99500084,32.34749985,31.94499969,32.13249969,29.75827408,134841600,0,0
2017/2/3,32.07749939,32.29750061,32.04000092,32.27000046,29.8856163,98029200,0,0
2017/2/6,32.28250122,32.625,32.22499847,32.57249832,30.16576576,107383600,0,0
2017/2/7,32.63499832,33.02249908,32.61249924,32.88249969,30.45286751,152735200,0,0
2017/2/8,32.83750153,33.05500031,32.80500031,33.00999832,30.5709343,92016400,0,0
2017/2/9,32.91249847,33.11249924,32.77999878,33.10499954,30.79184341,113399600,0.1425,0
2017/2/10,33.11500168,33.23500061,33.01250076,33.02999878,30.72208214,80262000,0,0
2017/2/13,33.27000046,33.45500183,33.1875,33.32249832,30.99414253,92141600,0,0
2017/2/14,33.36750031,33.77249908,33.3125,33.75500107,31.39643288,132904800,0,0
2017/2/15,33.88000107,34.06750107,33.65499878,33.87749863,31.51036835,142492400,0,0
2017/2/16,33.91749954,33.97499847,33.70999908,33.83750153,31.47315979,90338400,0,0
2017/2/17,33.77500153,33.95750046,33.77500153,33.93000031,31.55919075,88792800,0,0
2017/2/21,34.05749893,34.1875,33.99499893,34.17499924,31.78708458,98028800,0,0
2017/2/22,34.10749817,34.27999878,34.02750015,34.27750015,31.88241196,83347600,0,0
2017/2/23,34.34500122,34.36999893,34.07500076,34.13249969,31.74755478,83152800,0,0
2017/2/24,33.97750092,34.16500092,33.81999969,34.16500092,31.77778244,87106400,0,0
2017/2/27,34.28499985,34.36000061,34.06999969,34.23249817,31.84056473,81029600,0,0
2017/2/28,34.27000046,34.36000061,34.17499924,34.24750137,31.85451508,93931600,0,0
2017/3/1,34.47249985,35.03749847,34.40000153,34.94749832,32.50559998,145658400,0,0
2017/3/2,35,35.06999969,34.68999863,34.74000168,32.31262207,104844000,0,0
2017/3/3,34.69499969,34.95750046,34.64749908,34.94499969,32.50328064,84432400,0,0
2017/3/6,34.84249878,34.94250107,34.65000153,34.83499908,32.40096283,87000000,0,0
2017/3/7,34.76499939,34.99499893,34.69749832,34.88000107,32.44281387,69785200,0,0
2017/3/8,34.73749924,34.95000076,34.70500183,34.75,32.32191086,74828800,0,0
2017/3/9,34.68500137,34.69749832,34.26250076,34.66999817,32.24749374,88623600,0,0
2017/3/10,34.8125,34.84000015,34.65999985,34.78499985,32.35445404,78451200,0,0
2017/3/13,34.71250153,34.85749817,34.70500183,34.79999924,32.36840057,69686800,0,0
2017/3/14,34.82500076,34.91249847,34.70999908,34.74750137,32.31956863,61236400,0,0
2017/3/15,34.85250092,35.1875,34.75749969,35.11500168,32.66139221,102767200,0,0
2017/3/16,35.18000031,35.25500107,35.06499863,35.17250061,32.71488953,76928000,0,0
2017/3/17,35.25,35.25,34.97249985,34.99750137,32.55210114,175540000,0,0
2017/3/20,35.09999847,35.375,35.05749893,35.36500168,32.89392853,86168000,0,0
2017/3/21,35.52750015,35.70000076,34.93249893,34.95999908,32.51722717,158119600,0,0
2017/3/22,34.96250153,35.40000153,34.93999863,35.35499954,32.8846283,103440800,0,0
2017/3/23,35.31499863,35.39500046,35.15250015,35.22999954,32.76836014,81385200,0,0
2017/3/24,35.375,35.43500137,35.08750153,35.15999985,32.7032547,89582400,0,0
2017/3/27,34.84749985,35.30500031,34.65499878,35.22000122,32.75905991,94300400,0,0
2017/3/28,35.22750092,36.00999832,35.15499878,35.95000076,33.43806839,133499200,0,0
2017/3/29,35.91999817,36.12250137,35.79750061,36.02999878,33.51246643,116760000,0,0
2017/3/30,36.04750061,36.125,35.875,35.98249817,33.46827316,84829200,0,0
2017/3/31,35.93000031,36.06750107,35.75249863,35.91500092,33.40550232,78646800,0,0
2017/4/3,35.92750168,36.02999878,35.76250076,35.92499924,33.41479111,79942800,0,0
2017/4/4,35.8125,36.22249985,35.79249954,36.19250107,33.66361237,79565600,0,0
2017/4/5,36.05500031,36.36500168,35.95249939,36.00500107,33.48920822,110871600,0,0
2017/4/6,36.07249832,36.13000107,35.86249924,35.91500092,33.40550232,84596000,0,0
2017/4/7,35.93249893,36.04499817,35.81750107,35.83499908,33.33109283,66688800,0,0
2017/4/10,35.90000153,35.97000122,35.72499847,35.79249954,33.29156113,75733600,0,0
2017/4/11,35.73500061,35.83750153,35.01499939,35.40750122,32.93345642,121517600,0,0
2017/4/12,35.40000153,35.53749847,35.25249863,35.45000076,32.97299576,81400000,0,0
2017/4/13,35.47750092,35.59500122,35.26250076,35.26250076,32.79859161,71291600,0,0
2017/4/17,35.36999893,35.47000122,35.21749878,35.45750046,32.97996902,66328400,0,0
2017/4/18,35.35250092,35.50999832,35.27750015,35.29999924,32.83348083,58790000,0,0
2017/4/19,35.47000122,35.5,35.11249924,35.16999817,32.71255493,69313600,0,0
2017/4/20,35.30500031,35.72999954,35.29000092,35.61000061,33.12181473,93278400,0,0
2017/4/21,35.61000061,35.66999817,35.46250153,35.56750107,33.08228302,69283600,0,0
2017/4/24,35.875,35.98749924,35.79499817,35.90999985,33.4008522,68537200,0,0
2017/4/25,35.97750092,36.22499847,35.96749878,36.13249969,33.60779572,75486000,0,0
2017/4/26,36.11750031,36.15000153,35.84500122,35.91999817,33.41014481,80164800,0,0
2017/4/27,35.97999954,36.04000092,35.82749939,35.94749832,33.43572617,56985200,0,0
2017/4/28,36.02249908,36.07500076,35.81750107,35.91249847,33.40318298,83441600,0,0
2017/5/1,36.27500153,36.79999924,36.24000168,36.64500046,34.08449936,134411600,0,0
2017/5/2,36.88499832,37.02249908,36.70999908,36.87749863,34.30073929,181408800,0,0
2017/5/3,36.39749908,36.87250137,36.06750107,36.76499939,34.1961174,182788000,0,0
2017/5/4,36.63000107,36.78499985,36.45249939,36.63249969,34.0728569,93487600,0,0
2017/5/5,36.68999863,37.24499893,36.68999863,37.24000168,34.63791656,109310800,0,0
2017/5/8,37.25749969,38.42499924,37.25749969,38.25249863,35.57967758,195009600,0,0
2017/5/9,38.46749878,38.72000122,38.36249924,38.49750137,35.80755615,156521600,0,0
2017/5/10,38.40750122,38.48500061,38.02750015,38.31499863,35.63780975,103222800,0,0
2017/5/11,38.11249924,38.51750183,38.07749939,38.48749924,35.94601059,109020400,0.1575,0
2017/5/12,38.67499924,39.10499954,38.66749954,39.02500153,36.44801712,130108000,0,0
2017/5/15,39.00249863,39.16249847,38.76250076,38.92499924,36.35462189,104038800,0,0
2017/5/16,38.98500061,39.01499939,38.68000031,38.86750031,36.30091476,80194000,0,0
2017/5/17,38.40000153,38.64250183,37.42750168,37.5625,35.08208084,203070800,0,0
2017/5/18,37.81750107,38.33499908,37.78250122,38.13499832,35.61677933,134272800,0,0
2017/5/19,38.34500122,38.49499893,38.15750122,38.26499939,35.73819733,107843200,0,0
2017/5/22,38.5,38.64500046,38.22750092,38.49750137,35.95534897,91865600,0,0
2017/5/23,38.72499847,38.72499847,38.32749939,38.45000076,35.91099548,79675600,0,0
2017/5/24,38.45999908,38.54249954,38.16749954,38.33499908,35.80358124,76712000,0,0
2017/5/25,38.43249893,38.58750153,38.25749969,38.46749878,35.92734528,76942400,0,0
2017/5/26,38.5,38.56000137,38.32749939,38.40250015,35.86662292,87710400,0,0
2017/5/30,38.35499954,38.60749817,38.33250046,38.41749954,35.88063431,80507600,0,0
2017/5/31,38.49250031,38.54249954,38.09500122,38.18999863,35.66815186,97804800,0,0
2017/6/1,38.29249954,38.33250046,38.05500031,38.29499817,35.76622772,65616400,0,0
2017/6/2,38.39500046,38.86249924,38.22249985,38.86249924,36.29624939,111082800,0,0
2017/6/5,38.58499908,38.61249924,38.36500168,38.48249817,35.94135284,101326800,0,0
2017/6/6,38.47499847,38.95249939,38.44499969,38.61249924,36.06274414,106499600,0,0
2017/6/7,38.75500107,38.99499893,38.61999893,38.84249878,36.27756119,84278400,0,0
2017/6/8,38.8125,38.88499832,38.59999847,38.74750137,36.18883896,85003200,0,0
2017/6/9,38.79750061,38.79750061,36.50500107,37.24499893,34.78555298,259530800,0,0
2017/6/12,36.43500137,36.52249908,35.62749863,36.35499954,33.95433426,289229200,0,0
2017/6/13,36.79000092,36.86249924,36.28749847,36.64749908,34.2275238,136661600,0,0
2017/6/14,36.875,36.875,35.95999908,36.29000092,33.89362335,126124800,0,0
2017/6/15,35.83000183,36.11999893,35.55250168,36.07249832,33.69048691,128661600,0,0
2017/6/16,35.94499969,36.125,35.54999924,35.56750107,33.21883392,201444400,0,0
2017/6/19,35.91500092,36.68500137,35.91500092,36.58499908,34.16914368,130165600,0,0
2017/6/20,36.71749878,36.71749878,36.23500061,36.25249863,33.8585968,99600400,0,0
2017/6/21,36.38000107,36.51750183,36.15250015,36.46749878,34.05940247,85063200,0,0
2017/6/22,36.44250107,36.67499924,36.27999878,36.40750122,34.00336456,76425200,0,0
2017/6/23,36.28250122,36.79000092,36.27750015,36.56999969,34.15512085,141757600,0,0
2017/6/26,36.79249954,37.06999969,36.34500122,36.45500183,34.04772186,102769600,0,0
2017/6/27,36.25249863,36.54000092,35.90499878,35.93249893,33.55971527,99047600,0,0
2017/6/28,36.12250137,36.52750015,35.79000092,36.45750046,34.05006027,88329600,0,0
2017/6/29,36.17750168,36.28250122,35.56999969,35.91999817,33.54805374,125997600,0,0
2017/6/30,36.11249924,36.24000168,35.94499969,36.00500107,33.62743378,92096400,0,0
2017/7/3,36.22000122,36.32500076,35.77500153,35.875,33.50601959,57111200,0,0
2017/7/5,35.92250061,36.19749832,35.68000031,36.02249908,33.64378357,86278400,0,0
2017/7/6,35.75500107,35.875,35.60250092,35.68249893,33.32623291,96515200,0,0
2017/7/7,35.72499847,36.1875,35.72499847,36.04499817,33.66479492,76806800,0,0
2017/7/10,36.02750015,36.48749924,35.84249878,36.26499939,33.87026978,84362400,0,0
2017/7/11,36.18249893,36.46250153,36.09500122,36.38249969,33.98000336,79127200,0,0
2017/7/12,36.46749878,36.54499817,36.20500183,36.43500137,34.02905273,99538000,0,0
2017/7/13,36.375,37.12250137,36.36000061,36.94250107,34.50303268,100797600,0,0
2017/7/14,36.99250031,37.33250046,36.83250046,37.25999832,34.79955673,80528400,0,0
2017/7/17,37.20500183,37.72499847,37.14250183,37.38999939,34.92098618,95174000,0,0
2017/7/18,37.29999924,37.53250122,37.16749954,37.52000046,35.04239273,71475200,0,0
2017/7/19,37.61999893,37.85499954,37.48749924,37.75500107,35.26187897,83692000,0,0
2017/7/20,37.875,37.93500137,37.54750061,37.58499908,35.10309601,68974800,0,0
2017/7/21,37.49750137,37.61000061,37.22000122,37.56750107,35.08676529,105010400,0,0
2017/7/24,37.64500046,38.11000061,37.47499847,38.02249908,35.51170731,85972800,0,0
2017/7/25,37.95000076,38.45999908,37.95000076,38.18500137,35.66348648,75415600,0,0
2017/7/26,38.33750153,38.48249817,38.26499939,38.36500168,35.831604,63124000,0,0
2017/7/27,38.4375,38.49750137,36.82500076,37.63999939,35.15447617,129905200,0,0
2017/7/28,37.47249985,37.55749893,37.29750061,37.375,34.90697479,68854800,0,0
2017/7/31,37.47499847,37.58250046,37.03250122,37.18249893,34.7271843,79383600,0,0
2017/8/1,37.27500153,37.55500031,37.10250092,37.51250076,35.03538895,141474400,0,0
2017/8/2,39.81999969,39.9375,39.04000092,39.28499985,36.69085312,279747200,0,0
2017/8/3,39.26250076,39.30250168,38.75500107,38.89250183,36.32426453,108389200,0,0
2017/8/4,39.01750183,39.34999847,38.92250061,39.09749985,36.51573563,82239600,0,0
2017/8/7,39.26499939,39.72999954,39.16749954,39.70249939,37.08078003,87481200,0,0
2017/8/8,39.65000153,40.45750046,39.56750107,40.02000046,37.37731934,144823600,0,0
2017/8/9,39.81499863,40.31750107,39.77750015,40.26499939,37.60613251,104526000,0,0
2017/8/10,39.97499847,40,38.65750122,38.83000183,36.40830994,163217200,0.1575,0
2017/8/11,39.15000153,39.64250183,39.01750183,39.36999893,36.91463089,105028400,0,0
2017/8/14,39.83000183,40.05250168,39.6875,39.96250153,37.47018814,88490800,0,0
2017/8/15,40.16500092,40.54999924,40.03499985,40.40000153,37.88039017,117862000,0,0
2017/8/16,40.48500061,40.62749863,40.03749847,40.23749924,37.72803497,110686400,0,0
2017/8/17,40.13000107,40.17750168,39.45999908,39.46500015,37.00370789,111762400,0,0
2017/8/18,39.46500015,39.875,39.18000031,39.375,36.91930771,109712400,0,0
2017/8/21,39.375,39.47249985,38.77750015,39.30250168,36.85133362,105474000,0,0
2017/8/22,39.55749893,40,39.50500107,39.94499969,37.45376968,86418400,0,0
2017/8/23,39.76750183,40.11750031,39.72000122,39.99499893,37.50065231,77596400,0,0
2017/8/24,40.10749817,40.18500137,39.63750076,39.81750107,37.3342247,79275600,0,0
2017/8/25,39.91249847,40.13999939,39.81750107,39.96500015,37.47252274,101920400,0,0
2017/8/28,40.03499985,40.5,39.98249817,40.36750031,37.84991455,103864000,0,0
2017/8/29,40.02500153,40.77999878,40,40.72750092,38.18745804,118067600,0,0
2017/8/30,40.95000076,40.97249985,40.65250015,40.83750153,38.29059982,109078400,0,0
2017/8/31,40.90999985,41.13000107,40.86999893,41,38.44298172,107140400,0,0
2017/9/1,41.20000076,41.23500061,40.90750122,41.01250076,38.45470428,66364400,0,0
2017/9/5,40.9375,41.0625,40.13999939,40.52000046,37.99291611,117874000,0,0
2017/9/6,40.67750168,40.74750137,40.13000107,40.47750092,37.95305252,86606800,0,0
2017/9/7,40.52249908,40.56000137,40.09000015,40.31499863,37.80069733,87714000,0,0
2017/9/8,40.21500015,40.28749847,39.63249969,39.65750122,37.18420029,114446000,0,0
2017/9/11,40.125,40.51250076,39.97249985,40.375,37.85695267,126323200,0,0
